"","X","Nstates","Tstates","tpurity","Ncount","Tcount","log.ratios","state","hiddenstate","hiddenNstate","hiddenTstate","consistance","compressedState","compressedhiddenState","compressedconsistence","postpurity","clusterpurity","truepuritydiff","tcompressedstate"
"13857",13857,1,2,0.7,13,11,-0.113944259349218,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"13858",13858,1,2,0.7,10,16,0.350656871613169,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"13859",13859,3,2,0.7,34,16,-0.462969602588356,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13860",13860,1,2,0.7,13,20,0.319851355385173,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"13861",13861,2,2,0.7,22,16,-0.211843996060276,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13862",13862,3,2,0.7,24,9,-0.575364144903562,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13863",13863,1,2,0.7,14,24,0.405465108108164,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"13864",13864,2,2,0.7,17,12,-0.230523658611832,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13865",13865,3,2,0.7,29,20,-0.244930905499117,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"13866",13866,1,2,0.7,11,15,0.226773319364789,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"13867",13867,3,2,0.7,32,15,-0.465016087734696,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13868",13868,1,2,0.7,15,19,0.171148256195829,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"13869",13869,2,2,0.7,20,15,-0.192371892647456,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13870",13870,3,2,0.7,32,14,-0.500462836730444,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13871",13871,1,2,0.7,9,13,0.2708749541354,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"13872",13872,2,2,0.7,22,20,-0.0657513775627804,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13873",13873,3,2,0.7,37,14,-0.571168753673459,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13874",13874,2,2,0.7,28,22,-0.162518929497775,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13875",13875,1,2,0.7,11,14,0.174716957408735,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"13876",13876,2,2,0.7,23,20,-0.0957450569583843,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13877",13877,2,2,0.7,17,15,-0.0859424298007246,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13878",13878,2,2,0.7,16,11,-0.246860077931526,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13879",13879,3,2,0.7,28,11,-0.553385238184786,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13880",13880,2,2,0.7,22,10,-0.480972660616309,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"13881",13881,3,2,0.7,26,19,-0.208823497539461,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"13882",13882,1,2,0.7,7,16,0.641853886172395,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"13883",13883,2,2,0.7,26,19,-0.208823497539461,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13884",13884,3,2,0.7,34,18,-0.399599988655766,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13885",13885,1,2,0.7,5,15,0.8754687373539,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"13886",13886,2,2,0.7,21,20,-0.0339015516756813,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13887",13887,1,2,0.7,10,11,0.0676586484738147,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"13888",13888,3,2,0.7,30,12,-0.544727175441672,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13889",13889,2,2,0.7,19,14,-0.20359895524124,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13890",13890,1,2,0.7,3,12,1.1314021114911,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,6
"13891",13891,3,2,0.7,33,23,-0.238411023444998,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"13892",13892,2,2,0.7,24,14,-0.344840486291729,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"13893",13893,1,2,0.7,13,27,0.561811178498858,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"13894",13894,3,2,0.7,27,22,-0.138836444854216,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"13895",13895,3,2,0.7,28,22,-0.162518929497775,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"13896",13896,1,2,0.7,7,14,0.53062825106217,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"13897",13897,3,2,0.7,20,14,-0.23572233352107,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"13898",13898,1,2,0.7,10,12,0.131028262406404,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"13899",13899,3,2,0.7,33,16,-0.447234520984459,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13900",13900,2,2,0.7,21,22,0.0327898228229908,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13901",13901,3,2,0.7,34,17,-0.430782916092454,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13902",13902,2,2,0.7,18,15,-0.124052648669979,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13903",13903,3,2,0.7,26,17,-0.277477902277539,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"13904",13904,2,2,0.7,22,16,-0.211843996060276,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13905",13905,1,2,0.7,14,17,0.139761942375159,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"13906",13906,2,2,0.7,31,19,-0.316037298206906,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"13907",13907,1,2,0.7,8,16,0.53062825106217,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"13908",13908,3,2,0.7,29,12,-0.52821736647786,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13909",13909,3,2,0.7,32,26,-0.140699882103135,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"13910",13910,2,2,0.7,28,21,-0.192371892647456,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13911",13911,1,2,0.7,10,19,0.488580014818671,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"13912",13912,3,2,0.7,27,12,-0.492476485097794,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13913",13913,1,2,0.7,5,17,0.985816794522765,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,6
"13914",13914,3,2,0.7,24,10,-0.524811865740731,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13915",13915,1,2,0.7,12,22,0.45953232937844,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"13916",13916,3,2,0.7,28,17,-0.321583624127462,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13917",13917,2,2,0.7,10,22,0.609765571620894,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,5
"13918",13918,3,2,0.7,25,11,-0.49758039701597,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"13919",13919,2,2,0.7,16,22,0.233093882167378,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,4
"13920",13920,3,2,0.7,35,25,-0.22314355131421,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"13921",13921,2,2,0.7,17,6,-0.603198943897006,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"13922",13922,3,2,0.7,28,18,-0.287682072451781,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"13923",13923,1,2,0.7,4,26,1.57897870494939,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,6
"13924",13924,2,2,0.7,14,19,0.22314355131421,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"13925",13925,3,2,0.7,21,22,0.0327898228229908,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"13926",13926,1,2,0.7,14,13,-0.0512932943875505,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
